2026-07-26 23:13:34,272 [INFO] FragGuard starting - mode: DRY-RUN (log only)
2026-07-26 23:13:34,273 [INFO] Reading packets from my_attack_capture.pcapng ...
2026-07-26 23:16:49,708 [INFO] FragGuard starting - mode: DRY-RUN (log only)
2026-07-26 23:16:49,708 [INFO] Reading packets from my_attack_capture.pcapng ...
2026-07-26 23:16:51,210 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5028. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,210 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5029. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,213 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5030. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,214 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5031. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,214 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5032. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,215 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5033. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,215 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5034. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,216 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5035. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,217 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5036. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,218 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5037. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,223 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5038. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,224 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5039. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,226 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5040. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,226 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5041. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,227 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5042. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,228 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5043. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,229 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5044. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,230 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5045. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,231 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5046. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,231 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5047. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,232 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5048. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,232 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5049. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,233 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5050. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,238 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5051. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,238 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5052. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,239 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5053. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,240 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5054. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,240 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5055. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,241 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5056. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,242 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5057. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,242 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5058. Likely firewall/IDS evasion attempt.
